,Merchant_id,Business_type,Location,mof,Affirm_product,churn
3872,M3873,Department_store,Phoenix,51,Debit Card,0
3873,M3874,Airline,Houston,21,API-integration,1
3874,M3875,Beauty,San Francisco,12,Partnership,0
3875,M3876,Retail,Los Angeles,50,Affirm Anywhere,0
3876,M3877,Retail,Phoenix,4,VCN-integration,0
3877,M3878,Department_store,San Francisco,42,Affirm Anywhere,0
3878,M3879,Airline,New York,38,Other integrations,0
3879,M3880,Restaurant,San Francisco,25,Debit Card,0
3880,M3881,Airline,Houston,14,API-integration,0
3881,M3882,Restaurant,San Francisco,32,Affirm Anywhere,0
3882,M3883,Restaurant,Los Angeles,11,Debit Card,0
3883,M3884,Beauty,Houston,61,Affirm Anywhere,0
3884,M3885,Beauty,Chicago,18,Affirm Anywhere,0
3885,M3886,Department_store,New York,27,Debit Card,0
3886,M3887,Airline,Chicago,55,VCN-integration,0
3887,M3888,Restaurant,San Francisco,54,Affirm Anywhere,0
3888,M3889,Department_store,Phoenix,21,Debit Card,0
3889,M3890,Restaurant,San Francisco,44,Affirm Anywhere,0
3890,M3891,Retail,Phoenix,5,VCN-integration,0
3891,M3892,Ticket,Chicago,41,Debit Card,0
3892,M3893,Ticket,Chicago,59,Affirm Anywhere,0
3893,M3894,Restaurant,Phoenix,54,Partnership,0
3894,M3895,Department_store,Los Angeles,22,VCN-integration,1
3895,M3896,Beauty,New York,65,Affirm Anywhere,0
3896,M3897,Airline,Houston,64,API-integration,1
3897,M3898,Restaurant,Chicago,71,Debit Card,0
3898,M3899,Restaurant,New York,4,Affirm Anywhere,0
3899,M3900,Airline,Houston,65,VCN-integration,0
3900,M3901,Beauty,San Francisco,15,VCN-integration,0
3901,M3902,Restaurant,Houston,22,API-integration,0
3902,M3903,Retail,Chicago,47,API-integration,0
3903,M3904,Beauty,Los Angeles,46,Other integrations,0
3904,M3905,Retail,Los Angeles,14,Other integrations,0
3905,M3906,Ticket,New York,50,Affirm Anywhere,0
3906,M3907,Airline,San Francisco,20,Partnership,1
3907,M3908,Beauty,New York,50,VCN-integration,0
3908,M3909,Beauty,Phoenix,33,Partnership,0
3909,M3910,Department_store,Los Angeles,59,Partnership,1
3910,M3911,Department_store,New York,43,Affirm Anywhere,0
3911,M3912,Airline,Phoenix,12,Debit Card,1
3912,M3913,Beauty,San Francisco,40,Debit Card,0
3913,M3914,Ticket,Houston,20,Debit Card,0
3914,M3915,Restaurant,New York,38,API-integration,0
3915,M3916,Airline,Phoenix,3,VCN-integration,0
3916,M3917,Airline,Los Angeles,28,API-integration,0
3917,M3918,Department_store,Houston,56,VCN-integration,0
3918,M3919,Ticket,New York,13,Other integrations,0
3919,M3920,Airline,Los Angeles,66,VCN-integration,0
3920,M3921,Ticket,Houston,37,VCN-integration,0
3921,M3922,Airline,Chicago,49,Affirm Anywhere,0
3922,M3923,Department_store,Los Angeles,66,Debit Card,0
3923,M3924,Restaurant,Chicago,36,API-integration,0
3924,M3925,Department_store,San Francisco,54,Other integrations,0
3925,M3926,Airline,New York,26,API-integration,0
3926,M3927,Ticket,Phoenix,40,Affirm Anywhere,0
3927,M3928,Retail,New York,43,VCN-integration,0
3928,M3929,Department_store,Los Angeles,22,Other integrations,0
3929,M3930,Ticket,Chicago,20,Debit Card,0
3930,M3931,Department_store,Chicago,8,Partnership,1
3931,M3932,Airline,Houston,29,Partnership,0
3932,M3933,Ticket,New York,40,Affirm Anywhere,0
3933,M3934,Restaurant,New York,30,Debit Card,1
3934,M3935,Ticket,Los Angeles,55,Partnership,0
3935,M3936,Beauty,Chicago,16,Partnership,0
3936,M3937,Retail,Los Angeles,46,Other integrations,0
3937,M3938,Airline,Los Angeles,62,Other integrations,0
3938,M3939,Ticket,San Francisco,7,API-integration,0
3939,M3940,Airline,Chicago,45,Debit Card,0
3940,M3941,Department_store,Los Angeles,59,Partnership,0
3941,M3942,Department_store,Chicago,56,Other integrations,0
3942,M3943,Ticket,Los Angeles,48,Other integrations,0
3943,M3944,Beauty,Phoenix,27,Other integrations,0
3944,M3945,Ticket,Los Angeles,53,API-integration,0
3945,M3946,Restaurant,Los Angeles,35,Debit Card,0
3946,M3947,Beauty,Phoenix,51,VCN-integration,0
3947,M3948,Airline,New York,37,Other integrations,0
3948,M3949,Ticket,Chicago,57,Debit Card,0
3949,M3950,Airline,Houston,8,Affirm Anywhere,0
3950,M3951,Retail,Phoenix,20,API-integration,1
3951,M3952,Beauty,New York,53,VCN-integration,0
3952,M3953,Ticket,Los Angeles,12,Other integrations,0
3953,M3954,Retail,San Francisco,49,Other integrations,0
3954,M3955,Ticket,New York,17,API-integration,0
3955,M3956,Restaurant,Phoenix,64,API-integration,0
3956,M3957,Department_store,San Francisco,42,Partnership,0
3957,M3958,Airline,Los Angeles,29,Other integrations,0
3958,M3959,Ticket,New York,19,Debit Card,0
3959,M3960,Beauty,Houston,11,API-integration,0
3960,M3961,Ticket,Chicago,50,API-integration,0
3961,M3962,Ticket,Chicago,71,Affirm Anywhere,0
3962,M3963,Ticket,Phoenix,58,Affirm Anywhere,0
3963,M3964,Ticket,Los Angeles,34,Affirm Anywhere,0
3964,M3965,Beauty,Los Angeles,20,API-integration,0
3965,M3966,Beauty,Chicago,50,VCN-integration,0
3966,M3967,Ticket,New York,10,Debit Card,0
3967,M3968,Department_store,Los Angeles,32,API-integration,0
3968,M3969,Ticket,Houston,52,Partnership,0
3969,M3970,Airline,Houston,15,Other integrations,1
3970,M3971,Airline,Los Angeles,3,VCN-integration,0
3971,M3972,Beauty,Los Angeles,37,VCN-integration,0
3972,M3973,Airline,Chicago,40,Debit Card,0
3973,M3974,Airline,Phoenix,40,VCN-integration,0
3974,M3975,Restaurant,Chicago,56,Debit Card,0
3975,M3976,Ticket,Phoenix,23,VCN-integration,0
3976,M3977,Ticket,Houston,11,Other integrations,0
3977,M3978,Ticket,Phoenix,64,Debit Card,0
3978,M3979,Ticket,Chicago,8,Affirm Anywhere,0
3979,M3980,Retail,Los Angeles,56,Affirm Anywhere,0
3980,M3981,Ticket,Phoenix,60,VCN-integration,0
3981,M3982,Beauty,Chicago,10,VCN-integration,0
3982,M3983,Beauty,Houston,39,Debit Card,0
3983,M3984,Retail,San Francisco,28,Debit Card,0
3984,M3985,Ticket,Phoenix,49,Other integrations,0
3985,M3986,Department_store,Houston,36,API-integration,0
3986,M3987,Ticket,Houston,13,Affirm Anywhere,0
3987,M3988,Beauty,New York,36,API-integration,0
3988,M3989,Restaurant,San Francisco,26,API-integration,0
3989,M3990,Airline,Phoenix,4,Partnership,0
3990,M3991,Restaurant,Chicago,64,Debit Card,0
3991,M3992,Department_store,Phoenix,38,Partnership,0
3992,M3993,Ticket,Phoenix,22,Partnership,1
3993,M3994,Retail,San Francisco,2,API-integration,0
3994,M3995,Ticket,Houston,31,Partnership,0
3995,M3996,Department_store,Houston,11,Other integrations,0
3996,M3997,Department_store,Houston,46,Debit Card,0
3997,M3998,Airline,Houston,62,API-integration,0
3998,M3999,Department_store,San Francisco,69,Debit Card,0
3999,M4000,Restaurant,Chicago,64,Other integrations,0
4000,M4001,Airline,Los Angeles,10,VCN-integration,0
4001,M4002,Ticket,New York,40,Partnership,0
4002,M4003,Ticket,Houston,24,API-integration,0
4003,M4004,Retail,Houston,44,Affirm Anywhere,0
4004,M4005,Department_store,New York,60,Debit Card,0
4005,M4006,Department_store,Houston,62,Other integrations,1
4006,M4007,Beauty,Los Angeles,17,Partnership,0
4007,M4008,Airline,Phoenix,65,Debit Card,0
4008,M4009,Beauty,New York,57,Other integrations,0
4009,M4010,Airline,Chicago,55,Debit Card,0
4010,M4011,Restaurant,New York,53,VCN-integration,0
4011,M4012,Airline,Los Angeles,56,Other integrations,0
4012,M4013,Ticket,San Francisco,9,Debit Card,0
4013,M4014,Retail,Chicago,22,VCN-integration,0
4014,M4015,Airline,Phoenix,13,VCN-integration,0
4015,M4016,Airline,Houston,48,VCN-integration,0
4016,M4017,Airline,New York,18,Partnership,0
4017,M4018,Retail,Chicago,40,Other integrations,0
4018,M4019,Department_store,New York,17,Debit Card,0
4019,M4020,Retail,Phoenix,15,Debit Card,0
4020,M4021,Department_store,New York,15,Other integrations,0
4021,M4022,Ticket,Chicago,63,VCN-integration,0
4022,M4023,Retail,Los Angeles,39,Debit Card,0
4023,M4024,Department_store,San Francisco,13,Debit Card,0
4024,M4025,Ticket,Chicago,32,VCN-integration,0
4025,M4026,Ticket,New York,9,Affirm Anywhere,0
4026,M4027,Department_store,Phoenix,40,Affirm Anywhere,0
4027,M4028,Department_store,Houston,20,VCN-integration,0
4028,M4029,Restaurant,Houston,63,Partnership,0
4029,M4030,Ticket,Phoenix,44,Debit Card,0
4030,M4031,Department_store,New York,38,Debit Card,0
4031,M4032,Ticket,San Francisco,60,Affirm Anywhere,0
4032,M4033,Retail,Phoenix,71,VCN-integration,0
4033,M4034,Beauty,New York,48,Other integrations,0
4034,M4035,Beauty,Chicago,18,Other integrations,0
4035,M4036,Airline,San Francisco,16,Partnership,0
4036,M4037,Department_store,Los Angeles,55,VCN-integration,0
4037,M4038,Department_store,New York,39,Affirm Anywhere,0
4038,M4039,Ticket,Houston,68,Affirm Anywhere,0
4039,M4040,Airline,Houston,59,Debit Card,0
4040,M4041,Department_store,San Francisco,62,API-integration,0
4041,M4042,Ticket,Los Angeles,13,Partnership,1
4042,M4043,Department_store,New York,6,Partnership,0
4043,M4044,Ticket,Los Angeles,60,API-integration,0
4044,M4045,Department_store,Chicago,14,Other integrations,0
4045,M4046,Restaurant,Los Angeles,54,Other integrations,0
4046,M4047,Ticket,Chicago,4,Other integrations,0
4047,M4048,Restaurant,Houston,39,Affirm Anywhere,0
4048,M4049,Restaurant,Chicago,25,VCN-integration,0
4049,M4050,Restaurant,New York,32,Partnership,0
4050,M4051,Restaurant,San Francisco,59,API-integration,0
4051,M4052,Retail,San Francisco,63,Debit Card,0
4052,M4053,Airline,New York,38,Debit Card,0
4053,M4054,Beauty,New York,53,Affirm Anywhere,0
4054,M4055,Retail,New York,67,Partnership,0
4055,M4056,Department_store,Phoenix,28,VCN-integration,0
4056,M4057,Department_store,Chicago,3,Partnership,1
4057,M4058,Airline,New York,22,Other integrations,0
4058,M4059,Beauty,San Francisco,38,Debit Card,0
4059,M4060,Beauty,Los Angeles,62,Partnership,0
4060,M4061,Beauty,Los Angeles,57,Debit Card,0
4061,M4062,Restaurant,Phoenix,6,API-integration,0
4062,M4063,Retail,Chicago,32,API-integration,0
4063,M4064,Department_store,Chicago,10,Debit Card,0
4064,M4065,Retail,Chicago,3,VCN-integration,0
4065,M4066,Retail,San Francisco,59,VCN-integration,0
4066,M4067,Retail,San Francisco,49,Partnership,0
4067,M4068,Beauty,Phoenix,59,Debit Card,0
4068,M4069,Airline,Chicago,31,Affirm Anywhere,0
4069,M4070,Airline,Chicago,69,VCN-integration,0
4070,M4071,Beauty,New York,62,VCN-integration,0
4071,M4072,Department_store,Chicago,52,Other integrations,0
4072,M4073,Department_store,San Francisco,41,API-integration,0
4073,M4074,Department_store,New York,31,VCN-integration,0
4074,M4075,Airline,New York,22,VCN-integration,0
4075,M4076,Airline,Chicago,4,Other integrations,0
4076,M4077,Retail,Los Angeles,13,VCN-integration,0
4077,M4078,Beauty,Houston,45,Other integrations,0
4078,M4079,Restaurant,San Francisco,42,Debit Card,0
4079,M4080,Retail,Los Angeles,49,Debit Card,0
4080,M4081,Ticket,Chicago,20,API-integration,0
4081,M4082,Airline,Chicago,54,Partnership,0
4082,M4083,Retail,Los Angeles,36,Other integrations,0
4083,M4084,Beauty,Chicago,1,VCN-integration,0
4084,M4085,Ticket,San Francisco,15,Partnership,0
4085,M4086,Retail,New York,17,Debit Card,0
4086,M4087,Beauty,Phoenix,24,VCN-integration,0
4087,M4088,Beauty,Chicago,58,Partnership,0
4088,M4089,Airline,Chicago,23,Other integrations,0
4089,M4090,Restaurant,Los Angeles,46,Other integrations,0
4090,M4091,Retail,New York,8,Partnership,0
4091,M4092,Beauty,Los Angeles,59,Other integrations,0
4092,M4093,Department_store,San Francisco,59,Affirm Anywhere,0
4093,M4094,Beauty,Los Angeles,13,Debit Card,0
4094,M4095,Restaurant,Chicago,39,API-integration,0
4095,M4096,Beauty,New York,28,API-integration,0
4096,M4097,Airline,San Francisco,61,Affirm Anywhere,0
4097,M4098,Retail,Chicago,16,Partnership,0
4098,M4099,Airline,San Francisco,2,Other integrations,0
4099,M4100,Retail,Chicago,17,Affirm Anywhere,0
4100,M4101,Ticket,Chicago,30,Affirm Anywhere,0
4101,M4102,Retail,Chicago,13,Other integrations,0
4102,M4103,Ticket,Phoenix,13,Debit Card,0
4103,M4104,Airline,Houston,43,Other integrations,1
4104,M4105,Department_store,New York,21,Other integrations,0
4105,M4106,Restaurant,Phoenix,55,VCN-integration,0
4106,M4107,Department_store,Houston,40,Partnership,0
4107,M4108,Ticket,San Francisco,15,API-integration,0
4108,M4109,Beauty,Houston,52,API-integration,0
4109,M4110,Beauty,Houston,53,Affirm Anywhere,0
4110,M4111,Department_store,Phoenix,52,Affirm Anywhere,0
4111,M4112,Beauty,New York,30,Affirm Anywhere,0
4112,M4113,Ticket,Los Angeles,33,Partnership,0
4113,M4114,Airline,Houston,57,Affirm Anywhere,0
4114,M4115,Restaurant,Los Angeles,52,Affirm Anywhere,1
4115,M4116,Retail,Los Angeles,9,VCN-integration,0
4116,M4117,Ticket,Chicago,54,Partnership,0
4117,M4118,Ticket,Los Angeles,1,Debit Card,0
4118,M4119,Retail,San Francisco,44,Debit Card,0
4119,M4120,Retail,San Francisco,9,Other integrations,0
4120,M4121,Restaurant,Chicago,32,VCN-integration,0
4121,M4122,Restaurant,New York,15,API-integration,0
4122,M4123,Restaurant,New York,12,Other integrations,0
4123,M4124,Beauty,San Francisco,57,Debit Card,0
4124,M4125,Ticket,Chicago,8,Partnership,0
4125,M4126,Airline,New York,27,API-integration,0
4126,M4127,Retail,Houston,62,Affirm Anywhere,0
4127,M4128,Ticket,New York,12,Partnership,0
4128,M4129,Ticket,Chicago,65,API-integration,0
4129,M4130,Restaurant,San Francisco,42,Debit Card,0
4130,M4131,Restaurant,Houston,62,Other integrations,0
4131,M4132,Ticket,Los Angeles,11,Affirm Anywhere,0
4132,M4133,Restaurant,Los Angeles,43,Affirm Anywhere,0
4133,M4134,Beauty,Los Angeles,17,Partnership,0
4134,M4135,Retail,San Francisco,32,Other integrations,0
4135,M4136,Ticket,Chicago,40,Affirm Anywhere,0
4136,M4137,Retail,Los Angeles,23,API-integration,0
4137,M4138,Beauty,New York,56,VCN-integration,0
4138,M4139,Restaurant,Los Angeles,6,Debit Card,0
4139,M4140,Department_store,Phoenix,50,Partnership,0
4140,M4141,Beauty,San Francisco,37,Other integrations,0
4141,M4142,Department_store,Phoenix,64,VCN-integration,0
4142,M4143,Retail,Los Angeles,54,VCN-integration,0
4143,M4144,Ticket,Los Angeles,49,Partnership,0
4144,M4145,Restaurant,Phoenix,11,API-integration,0
4145,M4146,Beauty,San Francisco,49,Other integrations,0
4146,M4147,Restaurant,San Francisco,21,Debit Card,0
4147,M4148,Department_store,Los Angeles,66,Partnership,0
4148,M4149,Department_store,San Francisco,63,Other integrations,1
4149,M4150,Airline,Houston,28,VCN-integration,0
4150,M4151,Ticket,San Francisco,17,VCN-integration,0
4151,M4152,Department_store,Phoenix,6,Partnership,0
4152,M4153,Ticket,Chicago,19,Other integrations,0
4153,M4154,Airline,Phoenix,56,VCN-integration,0
4154,M4155,Beauty,New York,28,Partnership,0
4155,M4156,Airline,Houston,66,Partnership,0
4156,M4157,Ticket,Chicago,38,Debit Card,0
4157,M4158,Department_store,Los Angeles,37,Partnership,0
4158,M4159,Retail,New York,68,Other integrations,0
4159,M4160,Ticket,New York,49,Other integrations,0
4160,M4161,Restaurant,Houston,43,VCN-integration,0
4161,M4162,Retail,Chicago,36,Affirm Anywhere,0
4162,M4163,Ticket,New York,58,Debit Card,0
4163,M4164,Restaurant,Chicago,13,Other integrations,0
4164,M4165,Airline,Chicago,52,VCN-integration,0
4165,M4166,Retail,San Francisco,58,VCN-integration,0
4166,M4167,Ticket,New York,32,Debit Card,0
4167,M4168,Beauty,Chicago,60,Debit Card,0
4168,M4169,Airline,Houston,58,VCN-integration,0
4169,M4170,Restaurant,New York,56,Affirm Anywhere,0
4170,M4171,Beauty,Houston,28,API-integration,0
4171,M4172,Department_store,Houston,1,VCN-integration,0
4172,M4173,Airline,Chicago,42,Debit Card,0
4173,M4174,Airline,Chicago,48,Partnership,0
4174,M4175,Ticket,San Francisco,40,Partnership,0
4175,M4176,Ticket,San Francisco,63,Debit Card,0
4176,M4177,Restaurant,New York,4,Debit Card,0
4177,M4178,Airline,San Francisco,38,API-integration,0
4178,M4179,Ticket,Los Angeles,27,Other integrations,0
4179,M4180,Department_store,New York,9,Debit Card,0
4180,M4181,Ticket,Houston,16,Partnership,1
4181,M4182,Airline,San Francisco,56,Affirm Anywhere,0
4182,M4183,Retail,San Francisco,31,Debit Card,0
4183,M4184,Beauty,San Francisco,14,API-integration,0
4184,M4185,Airline,Chicago,25,Affirm Anywhere,0
4185,M4186,Department_store,Houston,34,API-integration,0
4186,M4187,Airline,San Francisco,67,Affirm Anywhere,0
4187,M4188,Department_store,Phoenix,24,Debit Card,0
4188,M4189,Airline,Phoenix,26,Partnership,0
4189,M4190,Beauty,Houston,20,Affirm Anywhere,0
4190,M4191,Beauty,San Francisco,64,VCN-integration,0
4191,M4192,Department_store,Los Angeles,10,Other integrations,0
4192,M4193,Airline,Los Angeles,67,API-integration,0
4193,M4194,Beauty,New York,24,Affirm Anywhere,0
4194,M4195,Restaurant,New York,5,API-integration,0
4195,M4196,Airline,San Francisco,67,Partnership,0
4196,M4197,Beauty,New York,58,API-integration,0
4197,M4198,Retail,Chicago,27,API-integration,0
4198,M4199,Retail,Los Angeles,15,VCN-integration,0
4199,M4200,Restaurant,Houston,35,API-integration,0
4200,M4201,Beauty,San Francisco,53,Affirm Anywhere,0
4201,M4202,Retail,San Francisco,44,API-integration,0
4202,M4203,Airline,Phoenix,26,Debit Card,0
4203,M4204,Ticket,Los Angeles,47,API-integration,0
4204,M4205,Beauty,Los Angeles,34,Debit Card,0
4205,M4206,Restaurant,Los Angeles,50,Other integrations,0
4206,M4207,Beauty,New York,12,API-integration,0
4207,M4208,Department_store,Chicago,4,Other integrations,0
4208,M4209,Department_store,Houston,48,API-integration,0
4209,M4210,Retail,New York,55,Affirm Anywhere,1
4210,M4211,Department_store,Chicago,1,Debit Card,0
4211,M4212,Restaurant,Los Angeles,66,Other integrations,0
4212,M4213,Retail,Chicago,30,Other integrations,0
4213,M4214,Restaurant,New York,3,Debit Card,0
4214,M4215,Airline,Los Angeles,21,VCN-integration,0
4215,M4216,Restaurant,New York,49,API-integration,0
4216,M4217,Department_store,Houston,62,API-integration,0
4217,M4218,Airline,Los Angeles,38,Affirm Anywhere,0
4218,M4219,Department_store,Chicago,15,VCN-integration,0
4219,M4220,Restaurant,New York,52,VCN-integration,0
4220,M4221,Department_store,Phoenix,46,Affirm Anywhere,0
4221,M4222,Department_store,Chicago,25,Other integrations,0
4222,M4223,Department_store,Chicago,21,Debit Card,0
4223,M4224,Beauty,Los Angeles,5,Other integrations,1
4224,M4225,Airline,San Francisco,70,Partnership,0
4225,M4226,Airline,Chicago,47,Affirm Anywhere,0
4226,M4227,Airline,New York,68,Debit Card,0
4227,M4228,Restaurant,Phoenix,18,Other integrations,0
4228,M4229,Ticket,Houston,21,Other integrations,0
4229,M4230,Restaurant,Phoenix,23,VCN-integration,0
4230,M4231,Airline,New York,64,Affirm Anywhere,0
4231,M4232,Retail,Los Angeles,67,Partnership,0
4232,M4233,Department_store,New York,40,API-integration,0
4233,M4234,Department_store,San Francisco,10,Affirm Anywhere,0
4234,M4235,Ticket,San Francisco,52,Partnership,0
4235,M4236,Retail,San Francisco,61,Partnership,0
4236,M4237,Beauty,Chicago,64,Affirm Anywhere,0
4237,M4238,Restaurant,Los Angeles,5,Debit Card,0
4238,M4239,Beauty,San Francisco,53,Affirm Anywhere,0
4239,M4240,Retail,Houston,55,Other integrations,0
4240,M4241,Ticket,Houston,37,VCN-integration,0
4241,M4242,Retail,New York,56,Other integrations,0
4242,M4243,Ticket,San Francisco,59,Partnership,0
4243,M4244,Beauty,Chicago,69,Partnership,0
4244,M4245,Beauty,Houston,59,API-integration,0
4245,M4246,Retail,Phoenix,2,Partnership,0
4246,M4247,Retail,Los Angeles,65,API-integration,0
4247,M4248,Department_store,Phoenix,60,Partnership,0
4248,M4249,Ticket,Houston,51,Partnership,0
4249,M4250,Department_store,Houston,30,Affirm Anywhere,0
4250,M4251,Restaurant,New York,11,Affirm Anywhere,0
4251,M4252,Restaurant,New York,39,VCN-integration,0
4252,M4253,Retail,San Francisco,63,Other integrations,0
4253,M4254,Beauty,Los Angeles,64,Debit Card,0
4254,M4255,Restaurant,San Francisco,61,VCN-integration,0
4255,M4256,Restaurant,New York,54,Partnership,0
4256,M4257,Department_store,Chicago,58,VCN-integration,0
4257,M4258,Department_store,Los Angeles,56,Affirm Anywhere,0
4258,M4259,Restaurant,Chicago,34,Other integrations,0
4259,M4260,Retail,San Francisco,31,Partnership,0
4260,M4261,Department_store,New York,52,Partnership,0
